trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
60,food,food,low_calorie,left,5,f/5.jpg,1756358577180,1756358583225,6045,670.00712549923,183.8181581977923,193.0489538464387,394.12011783200023,177
63,food,food,high_calorie,left,10,f/10.jpg,1756358586431,1756358592464,6033,347.41523225040174,306.56831047750774,375.1131824665906,300.00463197696826,177
66,food,food,low_calorie,left,3,f/3.jpg,1756358595668,1756358601703,6035,407.8100816037411,310.1260822553136,168.43464323031688,265.724664318625,173
69,food,food,high_calorie,left,14,f/14.jpg,1756358604521,1756358610560,6039,329.67597360688274,244.09436313741855,601.4793539838439,277.10740667291753,181
72,food,food,low_calorie,left,1,f/1.jpg,1756358613565,1756358619592,6027,544.3783410829396,226.74017625576784,419.185820698739,363.36863896657337,182
75,food,food,low_calorie,left,8,f/8.jpg,1756358622598,1756358628639,6041,517.9348156143533,311.2720863862099,247.9240547678492,226.97753696058348,173
78,body,body,thin,left,21,b/21.jpg,1756358633615,1756358639653,6038,450.8152458546635,284.20039150304024,570.671534249068,234.1855817685789,175
81,body,body,fat,left,8,b/8.jpg,1756358642856,1756358648896,6040,506.88811413409627,209.78908237748067,553.1569420381302,218.7745869258394,180
84,body,body,fat,left,3,b/3.jpg,1756358651901,1756358657940,6039,573.285273367718,207.5232756113032,590.1593540979383,247.07671595842766,181
87,body,body,fat,left,11,b/11.jpg,1756358661145,1756358667196,6051,589.8951535536503,268.3573845185541,559.2792635427136,231.188468933633,177
90,body,body,thin,left,16,b/16.jpg,1756358670201,1756358676243,6042,548.2467276837168,179.46121122696437,719.0461978013795,332.9388303347285,171
93,body,body,thin,left,14,b/14.jpg,1756358679049,1756358685073,6024,621.5522656203789,316.79083047444027,499.8189823978371,185.12488588042677,174
96,body,body,thin,left,23,b/23.jpg,1756358688076,1756358694111,6035,559.5616767978603,250.2117551488624,574.9241700011626,321.5641944323542,179
99,body,body,fat,left,5,b/5.jpg,1756358697114,1756358703146,6032,488.6279413127261,279.3855420138754,537.9038236315446,227.49339121668947,172
102,body,body,thin,left,18,b/18.jpg,1756358705949,1756358711973,6024,605.7205629046778,275.6177792223736,427.10937586129484,133.49379634283054,168
105,body,body,fat,left,10,b/10.jpg,1756358715177,1756358721215,6038,389.84959806052655,195.261082381443,428.29807751066255,195.0768434914647,175
108,body,body,thin,left,12,b/12.jpg,1756358724222,1756358730258,6036,403.3143499482816,237.50859752493565,430.0490993693771,180.3126369237327,174
111,body,body,thin,left,17,b/17.jpg,1756358733261,1756358739302,6041,379.31979978178174,197.63478934461446,290.1409118710832,422.34416194513193,179
114,body,body,fat,left,6,b/6.jpg,1756358742306,1756358748344,6038,466.82532105279444,346.1175994487378,507.14009532976286,374.32700937633234,177
117,body,body,thin,left,22,b/22.jpg,1756358751149,1756358757188,6039,477.95994342965196,350.343840842606,420.2251117599602,249.05751698191645,170
120,body,body,fat,left,1,b/1.jpg,1756358760392,1756358766445,6053,379.14605913530687,282.34407001245654,520.7568287183071,98.03430906328305,176
123,body,body,thin,left,19,b/19.jpg,1756358769249,1756358775290,6041,480.4300385748938,168.74155331714,447.64786561330266,232.70088279335016,179
126,body,body,thin,left,20,b/20.jpg,1756358778095,1756358784162,6067,519.7735668896839,101.62956516583117,256.2091671345958,309.1542337409947,175
129,body,body,thin,left,13,b/13.jpg,1756358786965,1756358793003,6038,340.25966790598665,321.8400984051362,311.4078355028728,210.72045599591394,172
132,body,body,thin,left,24,b/24.jpg,1756358795806,1756358801853,6047,474.6716900590784,225.01683765583917,379.9244316163344,206.95955946261168,176
135,body,body,fat,left,4,b/4.jpg,1756358804656,1756358810690,6034,353.6974692738603,141.49072179391246,545.2901933901419,167.7191667026855,165
138,body,body,fat,left,7,b/7.jpg,1756358813493,1756358819537,6044,604.8636584165334,138.77958720999055,458.72710807976586,244.12184418614288,165
141,body,body,thin,left,25,b/25.jpg,1756358822741,1756358828792,6051,409.06940402452034,222.00964639298127,548.1673219035895,209.56653736335727,175
144,body,body,fat,left,2,b/2.jpg,1756358831795,1756358837846,6051,443.01233437733646,151.40727170485658,533.8858365051718,198.0010348627701,170
147,body,body,fat,left,9,b/9.jpg,1756358840851,1756358846890,6039,523.9228946535663,209.96281961474614,154.03870688328215,287.771154705331,178
150,body,body,thin,left,15,b/15.jpg,1756358849693,1756358855738,6045,231.55051092223445,293.69522411890847,496.790833526063,146.6247263849815,179
