trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
90,body,body,thin,left,20,b/20.jpg,1756189374445,1756189380492,6047,573.6539553800505,455.4286803331969,404.85641603677465,477.0972510129421,160
93,body,body,thin,left,24,b/24.jpg,1756189383502,1756189389549,6047,432.05168147661544,426.7645994992223,642.2825372760923,474.9932298912815,160
96,body,body,thin,left,25,b/25.jpg,1756189392764,1756189398816,6052,585.1117476254105,457.2241579955266,545.956046803997,413.72913895274314,158
99,body,body,fat,left,6,b/6.jpg,1756189401627,1756189407680,6053,545.6995361958061,439.7545200279762,431.3639014355651,461.06613941411456,162
102,body,body,fat,left,11,b/11.jpg,1756189410885,1756189416915,6030,458.02164880397856,450.99502412768345,545.3300722155823,378.8331126427171,161
105,body,body,fat,left,2,b/2.jpg,1756189420134,1756189426186,6052,536.7865113786637,411.9597404534585,573.1758774639777,523.6783065715832,159
108,body,body,thin,left,18,b/18.jpg,1756189428989,1756189435041,6052,561.8794265962493,507.0700207756228,347.03848167064564,500.77696146278277,159
111,body,body,thin,left,15,b/15.jpg,1756189438256,1756189444299,6043,417.77698134526656,484.68521249943393,551.6862896805928,395.7224128136652,159
114,body,body,thin,left,22,b/22.jpg,1756189447511,1756189453557,6046,501.63735360533167,402.97019482981824,623.2627100374153,509.97703531358434,161
117,body,body,thin,left,13,b/13.jpg,1756189456573,1756189462618,6045,577.5196223400286,508.9896278901665,656.924428322164,554.2947178965103,157
120,body,body,fat,left,8,b/8.jpg,1756189465638,1756189471701,6063,576.2098654446487,504.04324313865555,355.0367385093084,411.1516636548135,149
123,body,body,fat,left,9,b/9.jpg,1756189474716,1756189480775,6059,392.18733566902546,444.3820860469874,353.0025674149901,559.7067783874783,136
126,body,body,thin,left,12,b/12.jpg,1756189483584,1756189489623,6039,406.8582578739153,511.8260685246096,523.6504139569383,383.44727351764055,138
129,body,body,thin,left,17,b/17.jpg,1756189492635,1756189498697,6062,554.3830047865526,442.02287531002764,579.8267659545992,427.0355133045394,108
132,body,body,thin,left,16,b/16.jpg,1756189501902,1756189507945,6043,508.6737801434851,453.4623828686643,338.3314597663946,488.33383542291085,159
135,body,body,fat,left,7,b/7.jpg,1756189510958,1756189517001,6043,406.67724309939786,491.3030327049297,609.3851460985139,472.6740652357948,159
138,body,body,fat,left,3,b/3.jpg,1756189520212,1756189526260,6048,555.5544983681348,488.8703806592239,617.6699470653244,462.3005688950576,158
141,body,body,fat,left,4,b/4.jpg,1756189529278,1756189535329,6051,553.2907019669655,473.4423562768249,619.855996106287,487.62511729385284,158
144,body,body,fat,left,5,b/5.jpg,1756189538144,1756189544190,6046,554.1586892512628,491.24604098284993,645.7682591302488,467.7223289760929,155
147,body,body,thin,left,23,b/23.jpg,1756189547418,1756189553458,6040,557.8419051234516,461.6588567251431,595.2941508839145,395.28563338356116,159
